ID,NAME,MKT,INDUSTRY_NAME_1,INDUSTRY_NAME_2
9962,有益,OTC,金屬基本,不銹鋼
9960,邁達康,OTC,百貨批發,百貨購物中
9958,世紀鋼,TSE,金屬基本,鋼筋
9955,佳龍,TSE,資源回收,貴金屬回收
9951,皇田,OTC,汽車組件,汽車組件
9950,萬國通,OTC,鞋及旅行箱,鞋及旅行箱
9949,琉園,OTC,玻璃陶瓷,玻璃陶瓷
9946,三發地產,TSE,建設,建設
9945,潤泰新,TSE,建設,建設
9944,新麗,TSE,不織布,不織布
9943,好樂迪,TSE,觀光遊樂區,觀光遊樂區
9942,茂順,TSE,汽車組件,汽車組件
9941,裕融,TSE,租賃業,租賃業
9940,信義,TSE,仲介建經,仲介建經
9939,宏全,TSE,塑膠製品,塑膠製品
9938,百和,TSE,其他紡織,其他紡織
9937,全國,TSE,公用事業,加油站
9935,慶豐富,TSE,五金及家具,五金及家具
9934,成霖,TSE,五金及家具,五金及家具
9933,中鼎,TSE,工程承攬,工程承攬
9931,欣高,TSE,公用事業,天然氣
9930,中聯資源,TSE,其他水泥,其他水泥
9929,秋雨,TSE,印刷,印刷
9928,中視,TSE,電視廣播,電視廣播
9927,泰銘,TSE,金屬基本,鋁鋅
9926,新海,TSE,公用事業,天然氣
9925,新保,TSE,保全業,保全業
9924,福興,TSE,五金及家具,五金及家具
9921,巨大,TSE,其他,自行健行車
9919,康那香,TSE,不織布,不織布
9918,欣天然,TSE,公用事業,天然氣
9917,中保,TSE,保全業,保全業
9914,美利達,TSE,其他,自行健行車
9912,偉聯,TSE,光電/ IO,監視器
9911,櫻花,TSE,五金及家具,五金及家具
9910,豐泰,TSE,鞋及旅行箱,鞋及旅行箱
9908,大台北,TSE,公用事業,天然氣
9907,統一實,TSE,金屬製品,金屬製品
9906,欣巴巴,TSE,建設,建設
9905,大華,TSE,金屬製品,金屬製品
9904,寶成,TSE,鞋及旅行箱,鞋及旅行箱
9902,台火,TSE,其他,其他製造業
9802,鈺齊-KY,TSE,鞋及旅行箱,鞋及旅行箱
9188,精熙-DR,TSE,消費性電子,照相機
9157,陽光能源-DR,TSE,光電/ IO,太陽能電池
9136,巨騰-DR,TSE,電子零組件,機殼
912398,友佳-DR,TSE,機械業,工具機
912000,晨訊科-DR,TSE,網路設備,數據機
911868,同方友友-DR,TSE,光電/ IO,封裝及應用
911622,泰聚亨-DR,TSE,金屬基本,線材
911619,耀傑-DR,TSE,機械業,工具機
911616,杜康-DR,TSE,其他食品,其他食品
911613,特藝-DR,OTC,其他,其他服務
911608,明輝-DR,TSE,貿易業,貿易業
9110,越南控-DR,TSE,機車船製造,機車製造
910861,神州-DR,TSE,軟體服務,系統整合
9105,泰金寶-DR,TSE,光電/ IO,PC週邊
910482,聖馬丁-DR,TSE,網路設備,數據機
910322,康師傅-DR,TSE,其他食品,其他食品
9103,美德醫療-DR,TSE,醫療耗材,醫療耗材
8996,高力,TSE,金屬基本,其他
8942,森鉅,OTC,石化,塑膠加工
8941,關中,OTC,五金及家具,五金及家具
8940,新天地,TSE,餐飲飯店,餐飲業
8938,明安,OTC,其他,高爾夫球頭
8937,合騏,OTC,汽車製造,汽車製造
8936,國統,OTC,金屬製品,金屬製品
8935,邦泰,OTC,塑膠製品,塑膠製品
8934,衡平,OTC,物業管理,物業管理
8933,愛地雅,OTC,其他,自行健行車
8932,宏大,OTC,其他紡織,其他紡織
8931,大汽電,OTC,公用事業,汽電共生
8930,青鋼,OTC,金屬製品,金屬製品
8929,富堡,OTC,不織布,不織布
8928,鉅明,OTC,其他,高爾夫球頭
8927,北基,OTC,公用事業,加油站
8926,台汽電,TSE,公用事業,汽電共生
8924,大田,OTC,其他,高爾夫球頭
8923,時報,OTC,平媒電子報,平媒電子報
8921,沈氏,OTC,印刷,印刷
8917,欣泰,OTC,公用事業,天然氣
8916,光隆,OTC,其他紡織,其他紡織
8913,全銓,OTC,租賃業,租賃業
8908,欣雄,OTC,公用事業,天然氣
8906,花王,OTC,印刷,印刷
8905,裕國,OTC,罐頭加工,罐頭加工
8499,鼎炫-KY,TSE,電子設備,電機設備
8497,格威傳媒,TSE,廣告業,廣告業
8489,三貝德,OTC,平媒電子報,平媒電子報
8488,吉源-KY,TSE,金屬製品,金屬製品
8482,商億-KY,TSE,五金及家具,五金及家具
8481,政伸,TSE,印刷,印刷
8480,泰昇-KY,TSE,不織布,不織布
8478,東哥遊艇,TSE,機車船製造,船舶製造
8477,創業家,OTC,通訊設備,網路服務
8476,台境,OTC,資源回收,廢棄物處理
8473,山林水,TSE,資源回收,廢棄物處理
8472,夠麻吉,OTC,通訊設備,網路服務
8467,波力-KY,TSE,其他,其他製造業
8466,美吉吉-KY,TSE,塑膠製品,塑膠製品
8464,億豐,TSE,五金及家具,五金及家具
8463,潤泰材,TSE,水泥製造,水泥製造
8462,柏文,TSE,其他,其他服務
8455,大拓-KY,OTC,電子零組件,其他零組件
8454,富邦媒,TSE,通訊設備,網路服務
8450,霹靂,OTC,電視廣播,電視廣播
8446,華研,OTC,其他,其他服務
8444,綠河-KY,OTC,五金及家具,五金及家具
8443,阿瘦,TSE,鞋及旅行箱,鞋及旅行箱
8442,威宏-KY,TSE,鞋及旅行箱,鞋及旅行箱
8440,綠電,OTC,資源回收,廢棄物處理
8437,大地-KY,OTC,其他,其他服務
8436,大江,OTC,生物科技,生物科技
8435,鉅邁,OTC,資源回收,廢棄物處理
8433,弘帆,OTC,貿易業,貿易業
8432,東生華,OTC,藥,西藥
8431,匯鑽科,OTC,光電/ IO,硬碟磁碟
8429,金麗-KY,TSE,鞋及旅行箱,鞋及旅行箱
8427,基勝-KY,TSE,五金及家具,五金及家具
8426,紅木-KY,OTC,五金及家具,五金及家具
8424,惠普,OTC,其他水泥,其他水泥
8423,保綠-KY,OTC,橡膠原料,橡膠原料
8422,可寧衛,TSE,資源回收,廢棄物處理
8421,旭源,OTC,塑膠製品,塑膠製品
8420,明揚,OTC,其他,高爾夫球頭
8418,捷必勝-KY,OTC,電機製品,電機
8416,實威,OTC,軟體服務,應用軟體
8415,大國鋼,OTC,金屬基本,線材
8411,福貞-KY,TSE,金屬製品,金屬製品
8410,森田,OTC,電子零組件,機殼
8409,商之器,OTC,軟體服務,應用軟體
8406,金可-KY,OTC,醫療耗材,醫療耗材
8404,百和興業-KY,TSE,其他紡織,其他紡織
8403,盛弘,OTC,醫療耗材,醫療耗材
8401,白紗科,OTC,印刷,印刷
8390,金益鼎,OTC,資源回收,貴金屬回收
8383,千附,OTC,電子設備,廠辦機電
8374,羅昇,TSE,機械業,模具零件
8367,建新國際,TSE,貨運倉儲業,貨運倉儲業
8358,金居,OTC,主機板,PCB上-其他
8354,冠好,OTC,石化,膠帶
8349,恒耀,OTC,金屬基本,線材
8342,益張,OTC,金屬基本,其他
8341,日友,TSE,資源回收,廢棄物處理
8299,群聯,OTC,半導體,IC設計
8291,尚茂,OTC,主機板,銅箔基板
8289,泰藝,OTC,電子零組件,石英元件
8287,英格爾,OTC,電子零組件,電源供應器
8279,生展,OTC,藥,機能性食品
8277,商丞,OTC,半導體,記憶體模組
8271,宇瞻,TSE,半導體,記憶體模組
8261,富鼎,TSE,半導體,IC設計
8255,朋程,OTC,汽車組件,汽車組件
8249,菱光,TSE,光電/ IO,掃瞄器
8240,華宏,OTC,光電/ IO,LCD 原料
8234,新漢,OTC,主機板,工業電腦
8222,寶一,TSE,機車船製造,航空器製造
8215,明基材,TSE,光電/ IO,LCD 原料
8213,志超,TSE,主機板,PCB
8210,勤誠,TSE,電子零組件,機殼
8201,無敵,TSE,其他電子,其他電子
8183,精星,OTC,主機板,PCB 組裝
8182,加高,OTC,電子零組件,石英元件
8176,智捷,OTC,網路設備,網路卡
8171,天宇,OTC,電子零組件,3C二次電池
8163,達方,TSE,光電/ IO,PC週邊
8155,博智,OTC,主機板,PCB
8150,南茂,TSE,半導體,IC封測
8147,正淩,OTC,電子零組件,連接器
8131,福懋科,TSE,半導體,IC封測
8121,越峰,OTC,電子零組件,被動元件
8114,振樺電,TSE,主機板,POS
8112,至上,TSE,資訊通路,零組件代理
8111,立碁,OTC,光電/ IO,封裝及應用
8110,華東,TSE,半導體,IC封測
8109,博大,OTC,電子零組件,電源供應器
8107,大億金茂,OTC,汽車組件,汽車組件
8105,凌巨,TSE,光電/ IO,LCD-其他
8104,錸寶,TSE,光電/ IO,LCD 面板
8103,瀚荃,TSE,電子零組件,連接器
8101,華冠,TSE,通訊設備,手機
8099,大世科,OTC,軟體服務,系統整合
8097,常珵,OTC,電子零組件,連接器
8096,擎亞,OTC,資訊通路,零組件代理
8093,保銳,OTC,電子零組件,電源供應器
8092,建暐,OTC,電子設備,電機設備
8091,翔名,OTC,電子設備,電機設備
8088,品安,OTC,半導體,記憶體模組
8087,華鎂鑫,OTC,光電/ IO,光碟
8086,宏捷科,OTC,半導體,特用IC
8085,福華,OTC,光電/ IO,背光模組
8084,巨虹,OTC,半導體,IC設計
8083,瑞穎,OTC,機械業,模具零件
8081,致新,TSE,半導體,IC設計
8080,奧斯特,OTC,電子零組件,被動元件
8077,洛碁,OTC,餐飲飯店,飯店業
8076,伍豐,OTC,主機板,POS
8074,鉅橡,OTC,主機板,PCB上-其他
8072,陞泰,TSE,光電/ IO,監控系統
8071,能率網通,OTC,電子零組件,沖壓零組件
8070,長華,TSE,資訊通路,零組件代理
8069,元太,OTC,光電/ IO,LCD 面板
8068,全達,OTC,資訊通路,零組件代理
8067,志旭,OTC,資訊通路,3C通路
8066,來思達　,OTC,五金及家具,五金及家具
8064,東捷,OTC,電子設備,電機設備
8059,凱碩,OTC,網路設備,數據機
8054,安國,OTC,半導體,IC設計
8050,廣積,OTC,主機板,工業電腦
8049,晶采,OTC,光電/ IO,LCD-其他
8048,德勝,OTC,通訊設備,光纖通訊
8047,星雲,OTC,其他電子,其他電子
8046,南電,TSE,主機板,IC載板
8044,網家,OTC,通訊設備,網路服務
8043,蜜望實,OTC,資訊通路,零組件代理
8042,金山電,OTC,電子零組件,被動元件
8040,九暘,OTC,半導體,IC設計
8039,台虹,TSE,主機板,FCCL
8038,長園科,OTC,電子零組件,3C二次電池
8034,榮群,OTC,通訊設備,光纖通訊
8033,雷虎,TSE,其他,其他製造業
8032,光菱,OTC,資訊通路,零組件代理
8028,昇陽半導體,TSE,半導體,晶圓材料
8027,鈦昇,OTC,電子設備,電機設備
8024,佑華,OTC,半導體,IC設計
8021,尖點,TSE,主機板,PCB上-其他
8016,矽創,TSE,半導體,IC設計
8011,台通,TSE,通訊設備,光纖通訊
7402,邑錡,OTC,消費性電子,照相機
6803,崑鼎,OTC,資源回收,廢棄物處理
6683,雍智科技,OTC,主機板,IC載板
6679,鈺太,OTC,半導體,IC設計
6674,鋐寶科技,TSE,通訊設備,通訊設備
6672,騰輝電子-KY,TSE,主機板,銅箔基板
6671,三能-KY,TSE,其他,其他製造業
6670,復盛應用,TSE,其他,高爾夫球頭
6669,緯穎,TSE,PC系統,NB
6668,中揚光,TSE,消費性電子,照相機
6667,信紘科,OTC,其他,其他製造業
6666,羅麗芬-KY,TSE,其他化學,其他化學
6664,群翊,OTC,電子設備,電機設備
6662,樂斯科,OTC,生物科技,生物科技
6655,科定,TSE,其他,其他製造業
6654,天正國際,OTC,機械業,工具機
6649,台生材,OTC,醫療耗材,醫療耗材
6643,M31,OTC,半導體,IC設計
6641,基士德-KY,TSE,其他電製品,其他電製品
6640,均華,OTC,電子設備,電機設備
6629,泰金-KY,OTC,五金及家具,五金及家具
6625,必應,TSE,電視廣播,電視廣播
6624,萬年清,OTC,資源回收,廢棄物處理
6616,特昇-KY,OTC,五金及家具,五金及家具
6615,慧智,OTC,生物科技,生物科技
6613,朋億,OTC,電子設備,廠辦機電
6612,奈米醫材,OTC,醫療耗材,醫療耗材
6609,瀧澤科,OTC,機械業,工具機
6605,帝寶,TSE,汽車組件,汽車組件
6603,富強鑫,OTC,機械業,工具機
6596,寬宏藝術,OTC,廣告業,廣告業
6594,展匯科,OTC,半導體,IC設計
6593,台灣銘板,OTC,其他電子,其他電子
6591,動力-KY,TSE,電子零組件,散熱零組件
6590,普鴻,OTC,軟體服務,系統整合
6589,台康生技,OTC,生物科技,生物科技
6582,申豐,TSE,橡膠原料,橡膠原料
6581,鋼聯,TSE,資源回收,廢棄物處理
6579,研揚,TSE,主機板,工業電腦
6578,達邦蛋白,OTC,油脂飼料,油脂飼料
6577,勁豐,OTC,主機板,工業電腦
6576,逸達,OTC,藥,西藥
6574,霈方,OTC,其他化學,其他化學
6573,虹揚-KY,TSE,電子零組件,二極體整流
6570,維田,OTC,主機板,工業電腦
6569,醫揚,OTC,主機板,工業電腦
6568,宏觀,OTC,半導體,IC設計
6561,是方,OTC,通訊設備,網路服務
6560,欣普羅,OTC,消費性電子,照相機
6558,興能高,TSE,電子零組件,3C二次電池
6556,勝品,OTC,光電/ IO,監控系統
6552,易華電,TSE,半導體,IC封測
6548,長科,OTC,半導體,IC導線架
6547,高端疫苗,OTC,藥,西藥
6542,隆中,OTC,軟體服務,應用軟體
6541,泰福-KY,TSE,藥,西藥
6538,倉和,OTC,光電/ IO,其他太陽能
6535,順藥,OTC,藥,西藥
6533,晶心科,TSE,半導體,IC設計
6532,瑞耘,OTC,電子設備,電機設備
6531,愛普,TSE,半導體,IC設計
6530,創威,OTC,通訊設備,光纖通訊
6525,捷敏-KY,TSE,半導體,IC封測
6523,達爾膚,OTC,生物科技,生物科技
6516,勤崴國際,OTC,軟體服務,系統整合
6514,芮特-KY,OTC,電子零組件,連接器
6512,啟發電,OTC,電子零組件,其他零組件
6510,精測,OTC,主機板,PCB
6509,聚和,OTC,其他化學,其他化學
6508,惠光,OTC,藥,農藥肥料
6506,雙邦,OTC,樹脂,樹脂
6505,台塑化,TSE,輕油製解,輕油製解
6504,南六,TSE,不織布,不織布
6499,益安,OTC,醫療耗材,醫療耗材
6497,亞獅康-KY　,OTC,藥,西藥
6496,科懋,OTC,藥,西藥
6494,九齊,OTC,半導體,IC設計
6492,生華科,OTC,藥,西藥
6488,環球晶,OTC,半導體,晶圓材料
6486,互動,OTC,軟體服務,系統整合
6485,點序,OTC,半導體,IC設計
6482,弘煜科,OTC,軟體服務,應用軟體
6477,安集,TSE,光電/ IO,太陽能系統
6472,保瑞,OTC,藥,西藥
6470,宇智,OTC,通訊設備,通訊設備
6469,大樹,OTC,藥局,藥局
6465,威潤,OTC,通訊設備,衛星通訊
6464,台數科,TSE,有線電視,有線電視
6462,神盾,OTC,半導體,IC設計
6461,益得,OTC,藥,西藥
6457,紘康,OTC,半導體,IC設計
6456,GIS-KY,TSE,光電/ IO,觸控面板
6452,康友-KY,TSE,藥,西藥
6451,訊芯-KY,TSE,半導體,IC封測
6449,鈺邦,TSE,電子零組件,被動元件
6446,藥華藥,OTC,藥,西藥
6443,元晶,TSE,光電/ IO,太陽能電池
6442,光聖,TSE,通訊設備,光纖通訊
6441,廣錠,OTC,主機板,工業電腦
6438,迅得,OTC,電子設備,電機設備
6435,大中,OTC,半導體,IC設計
6432,今展科,OTC,電子零組件,被動元件
6431,光麗-KY,TSE,光電/ IO,觸控面板
6426,統新,OTC,通訊設備,光纖通訊
6425,易發,OTC,電子設備,電機設備
6419,京晨科,OTC,光電/ IO,監控系統
6418,詠昇,OTC,電子零組件,連接器
6417,韋僑,OTC,電子零組件,其他零組件
6416,瑞祺電通,TSE,網路設備,數據機
6415,矽力-KY,TSE,半導體,IC設計
6414,樺漢,TSE,主機板,工業電腦
6412,群電,TSE,電子零組件,電源供應器
6411,晶焱,OTC,半導體,IC設計
6409,旭隼,TSE,電子零組件,電源供應器
6405,悅城,TSE,光電/ IO,觸控面板
6404,通訊-KY,OTC,軟體服務,應用軟體
6294,智基,OTC,其他,其他服務
6292,迅德,OTC,電子零組件,電源供應器
6291,沛亨,OTC,半導體,IC設計
6290,良維,OTC,電子零組件,連接器
6289,華上,TSE,光電/ IO,磊晶及晶粒
6288,聯嘉,TSE,光電/ IO,封裝及應用
6287,元隆,OTC,半導體,晶圓代工
6285,啟碁,TSE,通訊設備,通訊設備
6284,佳邦,OTC,電子零組件,被動元件
6283,淳安,TSE,光電/ IO,PC週邊
6282,康舒,TSE,電子零組件,電源供應器
6281,全國電,TSE,資訊通路,3C通路
6279,胡連,OTC,汽車組件,汽車組件
6278,台表科,TSE,主機板,PCB 組裝
6277,宏正,TSE,光電/ IO,PC週邊
6276,安鈦克,OTC,電子零組件,電源供應器
6275,元山,OTC,電子零組件,散熱零組件
6274,台燿,OTC,主機板,銅箔基板
6271,同欣電,TSE,光電/ IO,封裝及應用
6270,倍微,OTC,資訊通路,零組件代理
6269,台郡,TSE,主機板,軟板
6266,泰詠,OTC,主機板,PCB 組裝
6265,方土昶,OTC,資訊通路,零組件代理
6264,富裔,OTC,建設,建設
6263,普萊德,OTC,網路設備,網路卡
6261,久元,OTC,半導體,IC封測
6259,百徽,OTC,資訊通路,零組件代理
6257,矽格,TSE,半導體,IC封測
6251,定穎,TSE,主機板,PCB
6248,沛波,OTC,金屬基本,鋼筋
6247,淇譽電,OTC,消費性電子,音響設備
6246,臺龍,OTC,光電/ IO,背光模組
6245,立端,OTC,主機板,工業電腦
6244,茂迪,OTC,光電/ IO,太陽能電池
6243,迅杰,TSE,半導體,IC設計
6242,立康,OTC,藥,機能性食品
6241,易通展,OTC,網路設備,數據機
6240,松崗,OTC,平媒電子報,平媒電子報
6239,力成,TSE,半導體,IC封測
6238,勝麗,OTC,半導體,IC封測
6237,驊訊,OTC,半導體,IC設計
6236,康呈,OTC,生物科技,生物科技
6235,華孚,TSE,電子零組件,機殼
6234,高僑,OTC,電子設備,電機設備
6233,旺玖,OTC,半導體,IC設計
6231,系微,OTC,軟體服務,應用軟體
6230,超眾,TSE,電子零組件,散熱零組件
6229,研通,OTC,半導體,IC設計
6228,全譜,OTC,光電/ IO,掃瞄器
6227,茂綸,OTC,資訊通路,零組件代理
6226,光鼎,TSE,光電/ IO,封裝及應用
6225,天瀚,TSE,消費性電子,照相機
6224,聚鼎,TSE,電子零組件,被動元件
6223,旺矽,OTC,電子設備,電機設備
6222,上揚,OTC,光電/ IO,封裝及應用
6221,晉泰,OTC,軟體服務,系統整合
6220,岳豐,OTC,電子零組件,連接器
6219,富旺,OTC,建設,建設
6218,豪勉,OTC,軟體服務,系統整合
6217,中探針,OTC,電子設備,電機設備
6216,居易,TSE,網路設備,數據機
6215,和椿,TSE,電子設備,電機設備
6214,精誠,TSE,軟體服務,系統整合
6213,聯茂,TSE,主機板,銅箔基板
6212,理銘,OTC,建設,建設
6210,慶生,OTC,主機板,PCB
6209,今國光,TSE,消費性電子,照相機
6208,日揚,OTC,電子設備,電機設備
6207,雷科,OTC,電子零組件,其他零組件
6206,飛捷,TSE,主機板,POS
6205,詮欣,TSE,電子零組件,連接器
6204,艾華,OTC,電子零組件,被動元件
6203,海韻電,OTC,電子零組件,電源供應器
6202,盛群,TSE,半導體,IC設計
6201,亞弘電,TSE,消費性電子,音響設備
6199,天品,OTC,靈骨塔業,靈骨塔業
6198,凌泰,OTC,半導體,IC設計
6197,佳必琪,TSE,電子零組件,連接器
6196,帆宣,TSE,電子設備,廠辦機電
6195,詩肯,OTC,貿易業,貿易業
6194,育富,OTC,主機板,PCB
6192,巨路,TSE,資訊通路,零組件代理
6191,精成科,TSE,主機板,PCB 組裝
6190,萬泰科,OTC,電子零組件,連接器
6189,豐藝,TSE,資訊通路,零組件代理
6188,廣明,OTC,光電/ IO,PC週邊
6187,萬潤,OTC,電子設備,電機設備
6186,新潤,OTC,建設,建設
6185,幃翔,OTC,電子零組件,連接器
6184,大豐電,TSE,有線電視,有線電視
6183,關貿,TSE,通訊設備,網路服務
6182,合晶,OTC,半導體,晶圓材料
6180,橘子,OTC,軟體服務,應用軟體
6179,亞通,OTC,工程承攬,工程承攬
6177,達麗,TSE,建設,建設
6176,瑞儀,TSE,光電/ IO,背光模組
6175,立敦,OTC,電子零組件,被動元件
6174,安碁,OTC,電子零組件,石英元件
6173,信昌電,OTC,電子零組件,被動元件
6172,互億,TSE,網路設備,數據機
6171,亞銳士,OTC,建設,建設
6170,統振,OTC,資訊通路,零組件代理
6169,昱泉,OTC,軟體服務,應用軟體
6168,宏齊,TSE,光電/ IO,封裝及應用
6167,久正,OTC,光電/ IO,LCD-其他
6166,凌華,TSE,主機板,工業電腦
6165,捷泰,TSE,電子零組件,連接器
6164,華興,TSE,光電/ IO,封裝及應用
6163,華電網,OTC,網路設備,數據機
6161,捷波,OTC,主機板,繪圖卡
6160,欣技,OTC,主機板,工業電腦
6158,禾昌,OTC,電子零組件,連接器
6156,松上,OTC,主機板,PCB
6155,鈞寶,TSE,電子零組件,被動元件
6154,順發,OTC,資訊通路,3C通路
6153,嘉聯益,TSE,主機板,軟板
6152,百一,TSE,通訊設備,通訊設備
6151,晉倫,OTC,石化,塑膠加工
6150,撼訊,OTC,主機板,繪圖卡
6148,驊宏資,OTC,軟體服務,系統整合
6147,頎邦,OTC,半導體,IC封測
6146,耕興,OTC,其他電子,其他電子
6144,得利影,OTC,軟體服務,應用軟體
6143,振曜,OTC,光電/ IO,PC週邊
6142,友勁,TSE,網路設備,網路卡
6141,柏承,TSE,主機板,PCB
6140,訊達,OTC,軟體服務,系統整合
6139,亞翔,TSE,電子設備,廠辦機電
6138,茂達,OTC,半導體,IC設計
6136,富爾特,TSE,資訊通路,零組件代理
6134,萬旭,OTC,電子零組件,連接器
6133,金橋,TSE,電子零組件,連接器
6131,悠克,TSE,光電/ IO,監控系統
6130,星寶國際,OTC,醫療耗材,醫療耗材
6129,普誠,OTC,半導體,IC設計
6128,上福,TSE,電子零組件,其他零組件
6127,九豪,OTC,電子零組件,被動元件
6126,信音,OTC,電子零組件,連接器
6125,廣運,OTC,電子設備,電機設備
6124,業強,OTC,電子零組件,散熱零組件
6123,上奇,OTC,資訊通路,3C通路
6122,擎邦,OTC,營造,營造
6121,新普,OTC,電子零組件,3C二次電池
6120,達運,TSE,光電/ IO,背光模組
6118,建達,OTC,資訊通路,3C通路
6117,迎廣,TSE,電子零組件,機殼
6116,彩晶,TSE,光電/ IO,LCD 面板
6115,鎰勝,TSE,電子零組件,連接器
6114,久威,OTC,主機板,PCB
6113,亞矽,OTC,資訊通路,零組件代理
6112,聚碩,TSE,軟體服務,系統整合
6111,大宇資,OTC,軟體服務,應用軟體
6109,亞元,OTC,電子零組件,電源供應器
6108,競國,TSE,主機板,PCB
6104,創惟,OTC,半導體,IC設計
6103,合邦,OTC,資訊通路,零組件代理
6101,寬魚國際,OTC,電視廣播,電視廣播
6026,福邦證,OTC,證券,證券
6024,群益期,TSE,期貨,期貨
6023,元大期,OTC,期貨,期貨
6021,大慶證,OTC,證券,證券
6020,大展證,OTC,證券,證券
6016,康和證,OTC,證券,證券
6015,宏遠證,OTC,證券,證券
6005,群益證,TSE,證券,證券
5907,大洋-KY,TSE,百貨批發,百貨購物中
5906,台南-KY,TSE,成衣,成衣製造
5905,南仁湖,OTC,觀光遊樂區,觀光遊樂區
5904,寶雅,OTC,百貨批發,百貨購物中
5903,全家,OTC,百貨批發,便利商店
5902,德記,OTC,貿易業,貿易業
5880,合庫金,TSE,金融控股,金融控股
5878,台名,OTC,保險經紀,保險經紀
5876,上海商銀,TSE,本國銀行,本國銀行
5871,中租-KY,TSE,租賃業,租賃業
5864,致和證,OTC,證券,證券
5820,日盛金,OTC,金融控股,金融控股
5706,鳳凰,TSE,旅行社,旅行社
5704,老爺知,OTC,餐飲飯店,飯店業
5703,亞都,OTC,餐飲飯店,飯店業
5701,劍湖山,OTC,餐飲飯店,飯店業
5609,中菲行,OTC,貨運倉儲業,貨運倉儲業
5608,四維航,TSE,海運,散裝輪
5607,遠雄港,TSE,貨運倉儲業,貨運倉儲業
5604,中連貨,OTC,貨運倉儲業,貨運倉儲業
5603,陸海,OTC,貨運倉儲業,貨運倉儲業
5601,台聯櫃,OTC,貨運倉儲業,貨運倉儲業
5543,崇佑-KY,OTC,金屬製品,金屬製品
5538,東明-KY,TSE,金屬基本,線材
5536,聖暉,OTC,電子設備,廠辦機電
5534,長虹,TSE,建設,建設
5533,皇鼎,TSE,建設,建設
5531,鄉林,TSE,建設,建設
5530,龍巖,OTC,靈骨塔業,靈骨塔業
5529,志嘉,OTC,建設,建設
5525,順天,TSE,建設,建設
5523,豐謙,OTC,建設,建設
5522,遠雄,TSE,建設,建設
5521,工信,TSE,營造,營造
5520,力泰,OTC,預拌混凝土,預拌混凝土
5519,隆大,TSE,建設,建設
5516,雙喜,OTC,營造,營造
5515,建國,TSE,營造,營造
5514,三豐,OTC,建設,建設
5512,力麒,OTC,建設,建設
5511,德昌,OTC,營造,營造
5508,永信建,OTC,建設,建設
5498,凱崴,OTC,主機板,PCB上-其他
5493,三聯,OTC,電子設備,電機設備
5490,同亨,OTC,主機板,POS
5489,彩富,OTC,光電/ IO,監控系統
5488,松普,OTC,電子零組件,連接器
5487,通泰,OTC,半導體,IC設計
5484,慧友,TSE,光電/ IO,監控系統
5483,中美晶,OTC,半導體,晶圓材料
5481,新華,OTC,其他,其他服務
5478,智冠,OTC,軟體服務,應用軟體
